#Frame      RoG_00001 RoG_00001[Max]
     140      17.4415        35.3951
     141      17.4485        35.5335
     142      17.4457        35.5545
     143      17.4379        35.5642
     144      17.4413        35.5372
     145      17.4367        35.5919
     146      17.4368        35.5633
     147      17.4334        35.6480
     148      17.4347        35.6048
     149      17.4345        35.5768
     150      17.4507        35.7938
     151      17.4471        35.3227
     152      17.4317        35.6521
     153      17.4526        35.6927
     154      17.4473        35.5166
     155      17.4448        35.6295
     156      17.4478        35.9117
     157      17.4403        35.8380
     158      17.4302        35.8031
     159      17.4418        35.6043
     160      17.4421        35.5388
     161      17.4412        35.6140
     162      17.4371        35.7262
     163      17.4322        35.5309
     164      17.4383        35.7204
     165      17.4396        35.6885
     166      17.4475        35.3719
     167      17.4421        35.2342
     168      17.4476        35.3455
     169      17.4457        35.7690
     170      17.4484        35.4663
     171      17.4426        35.6123
     172      17.4384        35.6097
     173      17.4349        35.4551
     174      17.4402        35.5824
     175      17.4360        35.3565
     176      17.4353        35.2708
     177      17.4459        35.5008
     178      17.4454        35.5168
     179      17.4427        35.6387
     180      17.4396        35.3422
     181      17.4464        35.4589
     182      17.4348        35.8271
     183      17.4522        35.5625
     184      17.4423        35.5363
     185      17.4382        35.5796
     186      17.4359        35.5333
     187      17.4474        35.3533
     188      17.4384        35.5205
     189      17.4506        35.5267
     190      17.4460        35.3108
     191      17.4525        35.6772
     192      17.4439        35.8604
     193      17.4429        35.4439
     194      17.4433        35.6943
     195      17.4500        35.5618
     196      17.4472        35.4444
     197      17.4454        35.3278
     198      17.4489        35.4726
     199      17.4473        35.5099
     200      17.4356        35.5432
     201      17.4368        35.4480
     202      17.4418        35.6079
     203      17.4430        35.7284
     204      17.4467        35.7985
     205      17.4460        35.6614
     206      17.4415        35.4317
     207      17.4434        35.4848
     208      17.4459        35.5709
     209      17.4472        35.5494
     210      17.4415        35.7795
     211      17.4428        35.4203
     212      17.4395        35.5120
     213      17.4434        35.5338
     214      17.4450        35.5641
     215      17.4340        35.3049
     216      17.4332        35.5178
     217      17.4345        35.4449
     218      17.4505        35.5308
     219      17.4343        35.8435
     220      17.4368        35.7140
     221      17.4417        35.5884
     222      17.4405        35.7388
     223      17.4415        35.5348
     224      17.4446        35.5937
     225      17.4458        35.7086
     226      17.4551        35.7979
     227      17.4389        35.4649
     228      17.4490        35.7224
     229      17.4501        35.6390
     230      17.4396        35.7582
     231      17.4360        35.7601
     232      17.4392        35.5343
     233      17.4474        35.2885
     234      17.4410        35.6828
     235      17.4429        35.4188
     236      17.4427        35.7025
     237      17.4449        35.3262
     238      17.4427        35.4287
     239      17.4409        35.3764
     240      17.4361        35.5945
     241      17.4500        35.6112
     242      17.4332        35.6056
     243      17.4425        35.6454
     244      17.4384        35.6413
     245      17.4386        35.7462
     246      17.4381        35.4098
     247      17.4502        35.7566
     248      17.4537        35.4868
     249      17.4387        35.6738
     250      17.4383        35.5908
     251      17.4342        35.6592
     252      17.4419        35.6748
     253      17.4352        35.5086
     254      17.4295        35.5089
     255      17.4422        35.7333
     256      17.4290        35.7609
     257      17.4363        35.6894
     258      17.4347        35.8071
     259      17.4264        35.8830
     260      17.4435        35.5064
     261      17.4440        35.4166
     262      17.4528        35.3993
     263      17.4270        35.9410
     264      17.4235        35.5424
     265      17.4496        35.4012
     266      17.4404        35.6345
     267      17.4290        35.4998
     268      17.4297        35.6040
     269      17.4465        35.5906
     270      17.4416        35.2983
     271      17.4308        35.7585
     272      17.4450        35.4766
     273      17.4394        35.7155
     274      17.4293        35.5259
     275      17.4317        35.9355
     276      17.4346        35.4480
     277      17.4294        35.7975
     278      17.4288        35.6052
     279      17.4371        35.8266
     280      17.4377        35.5801
     281      17.4402        35.7511
     282      17.4353        35.5378
     283      17.4301        35.8468
     284      17.4355        35.2208
     285      17.4582        35.6250
     286      17.4373        35.0262
     287      17.4405        35.8929
     288      17.4444        35.4359
     289      17.4330        35.6902
     290      17.4365        35.6644
     291      17.4258        35.6797
     292      17.4352        35.8229
     293      17.4626        35.6812
     294      17.4354        35.7153
     295      17.4333        35.4807
     296      17.4243        35.6720
     297      17.4457        35.7368
     298      17.4472        35.6500
     299      17.4371        35.4970
     300      17.4348        35.5414
     301      17.4319        35.6364
     302      17.4484        35.4845
     303      17.4349        35.5426
     304      17.4398        35.5905
     305      17.4330        35.3616
     306      17.4461        35.2792
     307      17.4452        35.5073
     308      17.4207        35.3880
     309      17.4307        35.5500
     310      17.4374        35.7216
     311      17.4430        35.7224
     312      17.4439        35.4616
     313      17.4369        35.3898
     314      17.4520        35.8099
     315      17.4429        35.4666
     316      17.4334        35.1813
     317      17.4377        35.4959
     318      17.4315        35.5700
     319      17.4389        35.7446
     320      17.4345        35.6176
     321      17.4451        35.4484
     322      17.4435        35.5901
     323      17.4525        35.7657
     324      17.4307        35.7113
     325      17.4487        35.6145
     326      17.4429        35.6571
     327      17.4440        35.4131
     328      17.4223        35.7578
     329      17.4299        35.4774
     330      17.4365        35.7876
     331      17.4383        35.6959
     332      17.4305        35.6637
     333      17.4387        35.5415
     334      17.4531        35.6394
     335      17.4472        35.5060
     336      17.4430        35.4688
     337      17.4414        35.3804
     338      17.4212        35.3567
     339      17.4336        35.2704
     340      17.4261        35.6131
     341      17.4433        35.6925
     342      17.4484        35.5048
     343      17.4375        35.6405
     344      17.4268        35.4802
     345      17.4389        35.6200
     346      17.4326        35.6022
     347      17.4196        35.3538
     348      17.4401        35.8366
     349      17.4512        35.4731
     350      17.4440        35.6594
     351      17.4319        35.5355
     352      17.4454        35.6815
     353      17.4323        35.5427
     354      17.4153        35.2410
     355      17.4361        35.5805
     356      17.4324        35.4865
     357      17.4309        35.7896
     358      17.4237        35.2969
     359      17.4509        35.3671
     360      17.4284        35.3232
     361      17.4258        35.5219
     362      17.4263        35.9718
     363      17.4337        35.5826
     364      17.4439        35.7185
     365      17.4429        35.4593
     366      17.4265        35.2689
     367      17.4279        35.7766
     368      17.4377        35.6978
     369      17.4403        35.4980
     370      17.4500        35.7369
     371      17.4509        35.6511
     372      17.4260        35.3125
     373      17.4300        35.6801
     374      17.4410        35.5254
     375      17.4419        35.8062
     376      17.4339        35.5269
     377      17.4425        36.0674
     378      17.4316        35.7729
     379      17.4331        35.5768
     380      17.4400        35.5755
     381      17.4256        35.8170
     382      17.4296        35.4795
     383      17.4363        35.7435
     384      17.4340        35.3097
     385      17.4335        35.5237
     386      17.4440        35.5691
     387      17.4299        35.7069
     388      17.4376        35.4061
     389      17.4236        35.7543
     390      17.4500        35.3073
     391      17.4396        35.8138
     392      17.4325        35.5162
     393      17.4336        35.4478
     394      17.4457        35.5948
     395      17.4329        35.3910
     396      17.4270        35.1719
     397      17.4403        35.4384
     398      17.4485        35.8036
     399      17.4363        35.4794
     400      17.4354        35.5978
     401      17.4261        35.7435
     402      17.4246        35.7182
     403      17.4287        35.6539
     404      17.4279        35.4072
     405      17.4284        35.5030
     406      17.4397        35.4699
     407      17.4421        36.0912
     408      17.4152        35.0973
     409      17.4362        35.3795
     410      17.4528        35.9364
     411      17.4158        35.6228
     412      17.4463        35.6418
     413      17.4198        35.6964
     414      17.4261        35.4102
     415      17.4422        35.6014
     416      17.4315        35.3720
     417      17.4415        35.8296
     418      17.4351        35.6447
     419      17.4430        36.0006
     420      17.4484        35.8050
     421      17.4390        35.6096
     422      17.4386        35.2894
     423      17.4359        35.4806
     424      17.4310        35.7446
     425      17.4305        35.6821
     426      17.4379        35.5355
     427      17.4366        35.2029
     428      17.4272        35.2829
     429      17.4381        35.6587
     430      17.4302        35.4781
     431      17.4351        35.4308
     432      17.4431        35.4633
     433      17.4305        35.7522
     434      17.4446        35.6872
     435      17.4472        35.7110
     436      17.4211        35.7206
     437      17.4435        35.4158
     438      17.4314        35.7132
     439      17.4463        35.5163
     440      17.4301        35.4929
     441      17.4530        35.5358
     442      17.4403        35.6729
     443      17.4414        35.8926
     444      17.4531        35.6254
     445      17.4288        35.5362
     446      17.4395        35.8615
     447      17.4228        35.4608
     448      17.4311        35.3788
     449      17.4486        35.5243
     450      17.4345        35.5656
     451      17.4413        36.0000
     452      17.4375        35.6386
     453      17.4477        35.8592
     454      17.4351        35.5774
     455      17.4302        35.5540
     456      17.4426        35.2076
     457      17.4249        35.5189
     458      17.4327        35.2298
     459      17.4352        35.8671
     460      17.4369        35.3282
     461      17.4400        35.5440
     462      17.4244        35.7247
     463      17.4400        35.9065
     464      17.4418        35.8784
     465      17.4338        35.7253
     466      17.4395        35.5130
     467      17.4379        35.3967
     468      17.4448        35.5989
     469      17.4585        35.7621
     470      17.4444        35.7984
     471      17.4447        36.1397
     472      17.4394        35.5729
     473      17.4510        35.8691
     474      17.4491        35.5688
     475      17.4420        35.4673
     476      17.4356        35.7423
     477      17.4363        35.6995
     478      17.4386        35.3930
     479      17.4429        35.8513
     480      17.4154        35.5214
     481      17.4337        35.7197
     482      17.4347        35.5793
     483      17.4503        35.5555
     484      17.4313        36.0353
     485      17.4451        35.6408
     486      17.4408        35.6079
     487      17.4414        35.6618
     488      17.4296        35.5367
     489      17.4242        35.4849
     490      17.4412        35.6411
     491      17.4340        35.5050
     492      17.4422        35.7231
     493      17.4499        35.5699
     494      17.4338        35.6904
     495      17.4354        35.4039
     496      17.4199        35.3033
     497      17.4210        36.0182
     498      17.4374        35.5616
     499      17.4364        35.3826
     500      17.4308        35.5537
     501      17.4255        36.3656
     502      17.4055        35.8951
     503      17.4126        35.9196
     504      17.4043        35.7327
     505      17.4317        35.4457
     506      17.4474        36.0572
     507      17.4578        35.7583
     508      17.4524        35.8058
     509      17.4381        35.5279
     510      17.4500        35.5323
     511      17.4684        35.7568
     512      17.4324        35.3042
     513      17.3967        36.0947
     514      17.4390        38.0806
     515      17.4754        37.4655
     516      17.4193        37.3786
     517      17.4123        36.3920
     518      17.4400        36.7948
     519      17.4698        37.7839
     520      17.4336        38.3833
     521      17.4335        36.9522
     522      17.4506        36.8040
     523      17.4671        36.6590
     524      17.4438        36.3507
     525      17.4302        36.2640
     526      17.4415        37.5245
     527      17.3957        37.4663
     528      17.4431        36.4346
     529      17.4231        35.7144
     530      17.4344        36.5363
     531      17.4328        36.2074
     532      17.4456        36.7772
     533      17.4763        36.6300
     534      17.4395        37.3650
     535      17.4468        35.8642
     536      17.4404        37.0740
     537      17.4468        36.7385
     538      17.4499        36.7416
     539      17.4244        36.0001
     540      17.4208        36.4633
     541      17.4322        36.7048
     542      17.4280        37.2662
     543      17.4298        37.5914
     544      17.4086        36.7500
     545      17.4009        37.6803
     546      17.4227        36.3180
     547      17.3848        37.1800
     548      17.3888        35.8437
     549      17.4368        36.4239
     550      17.3910        36.1556
     551      17.4526        36.5614
     552      17.4215        36.7530
     553      17.4171        37.0006
     554      17.4062        36.1043
     555      17.4236        35.6402
     556      17.4489        35.9315
     557      17.4486        35.6586
     558      17.4645        36.1061
     559      17.4392        36.2204
     560      17.4723        36.9747
     561      17.4382        36.2314
     562      17.4425        35.8562
     563      17.4461        35.4969
     564      17.4469        35.6706
     565      17.4224        36.1997
     566      17.4365        35.9005
     567      17.4308        36.7094
     568      17.4326        35.8793
     569      17.4371        36.3621
     570      17.4249        35.1955
     571      17.4636        36.0763
     572      17.4504        35.5275
     573      17.4505        35.9446
     574      17.4631        36.0878
     575      17.4523        35.4044
     576      17.4769        35.8556
     577      17.4715        36.5002
     578      17.4670        36.1048
     579      17.4994        38.2190
     580      17.4616        36.1722
     581      17.4395        36.1537
     582      17.4579        36.2452
     583      17.4540        36.2086
     584      17.4244        37.1233
     585      17.4538        34.9908
     586      17.4478        35.8666
     587      17.4274        36.6749
     588      17.4321        35.4358
     589      17.4310        35.2794
     590      17.4351        36.0084
     591      17.4363        35.7154
     592      17.4443        35.4503
     593      17.4176        35.9202
     594      17.4385        35.8472
     595      17.4329        35.1772
     596      17.3982        35.2489
     597      17.4410        36.7021
     598      17.4359        35.1429
     599      17.4176        35.8900
     600      17.4180        35.8320
     601      17.4358        35.1951
     602      17.4462        35.5227
     603      17.4366        35.0796
     604      17.4352        35.1857
     605      17.4521        36.6735
     606      17.4538        37.1355
     607      17.4324        38.2740
     608      17.4164        37.4931
     609      17.4415        37.7468
     610      17.4507        36.2863
     611      17.4488        36.7454
     612      17.4936        37.5103
     613      17.4733        37.6861
     614      17.4389        38.0312
     615      17.4281        38.0652
     616      17.4352        38.0258
     617      17.4497        38.2872
     618      17.4562        38.7297
     619      17.4559        38.4700
     620      17.4515        38.5810
     621      17.4563        38.3178
     622      17.4500        38.8848
     623      17.4453        38.2214
     624      17.4604        38.0380
     625      17.4340        37.1675
     626      17.4419        37.4063
     627      17.4436        37.8452
     628      17.4521        38.3046
     629      17.4440        38.3011
     630      17.4313        38.1370
     631      17.4543        37.3094
     632      17.4477        37.9516
     633      17.4381        38.0476
     634      17.4360        37.1382
     635      17.4375        37.0397
     636      17.4640        37.8170
     637      17.4336        38.9013
     638      17.4047        38.5046
     639      17.4248        37.4278
     640      17.4670        38.3732
     641      17.4677        38.4457
     642      17.4239        38.6736
     643      17.4260        37.0694
     644      17.4314        36.9372
     645      17.4466        36.5777
     646      17.4381        36.4128
     647      17.4304        37.1393
     648      17.4285        36.4029
     649      17.4199        36.6244
     650      17.4830        35.8017
     651      17.4300        36.2411
     652      17.4067        35.5307
     653      17.4109        36.3462
     654      17.4431        36.7625
     655      17.4703        36.5303
     656      17.4472        36.6088
     657      17.4075        36.8549
     658      17.4642        36.1533
     659      17.4422        36.4344
     660      17.4289        36.1688
     661      17.4095        36.9042
     662      17.4338        36.8083
     663      17.4174        35.5556
     664      17.4213        36.5730
     665      17.4188        36.9809
     666      17.4494        36.0185
     667      17.4308        36.6717
     668      17.4218        35.9877
     669      17.4345        37.0402
     670      17.4404        35.6077
     671      17.4351        35.5535
     672      17.4507        35.8500
     673      17.4159        36.0070
     674      17.4287        36.5406
     675      17.4124        36.3036
     676      17.4183        36.6045
     677      17.4517        36.0299
     678      17.3986        36.4797
     679      17.4034        35.8154
     680      17.3996        35.7081
     681      17.4004        35.2616
     682      17.4079        35.0723
     683      17.4498        36.5224
     684      17.4078        35.5531
     685      17.4324        35.9123
     686      17.3737        35.4941
     687      17.4260        36.3484
     688      17.4045        36.5718
     689      17.4196        36.2873
     690      17.4111        35.9532
     691      17.4510        35.6500
     692      17.4396        35.0466
     693      17.4027        35.2030
     694      17.4523        36.1806
     695      17.3998        35.2260
     696      17.4340        35.2273
     697      17.4533        35.6777
     698      17.4181        35.6047
     699      17.4159        35.3117
     700      17.4475        36.2932
     701      17.4008        35.3492
     702      17.4237        35.2690
     703      17.3896        35.3501
     704      17.3941        36.0647
     705      17.3874        35.9287
     706      17.3937        35.7970
     707      17.4060        35.9722
     708      17.4283        36.5987
     709      17.4230        36.0272
     710      17.4328        35.9600
     711      17.4190        36.2035
     712      17.3897        35.8928
     713      17.4128        36.1461
     714      17.4057        36.4406
     715      17.4052        36.2248
     716      17.4169        35.6288
     717      17.3892        35.7833
     718      17.4428        36.2808
     719      17.3789        36.1531
     720      17.4226        36.3236
     721      17.3955        35.7980
     722      17.3784        36.2419
     723      17.4139        35.6086
     724      17.4035        36.0477
     725      17.3648        36.1776
     726      17.4015        35.8497
     727      17.3918        35.9822
     728      17.3808        35.5230
     729      17.4312        35.6401
     730      17.3974        35.9078
     731      17.4167        36.0411
     732      17.4046        35.7690
     733      17.4297        36.0548
     734      17.4228        36.0346
     735      17.3765        36.7790
     736      17.3835        35.9020
     737      17.3911        36.3552
     738      17.3903        35.9226
     739      17.3897        36.3692
     740      17.4100        36.3830
     741      17.4072        37.0431
     742      17.3854        36.2581
     743      17.3937        36.4632
     744      17.3685        35.9086
     745      17.3885        36.1822
     746      17.3846        35.4415
     747      17.3680        36.3012
     748      17.3881        35.4419
     749      17.3913        35.7435
     750      17.3885        35.9243
     751      17.3745        35.5539
     752      17.3699        35.7753
     753      17.3848        35.8878
     754      17.3761        35.6749
     755      17.3835        36.0189
     756      17.3881        36.0818
     757      17.3821        35.9243
     758      17.3626        36.0053
     759      17.3982        36.1423
     760      17.4074        34.6753
     761      17.4168        35.9493
     762      17.3963        35.9533
     763      17.4108        36.0499
     764      17.3797        35.3060
     765      17.3631        35.7252
     766      17.4164        35.8016
     767      17.4096        35.1944
     768      17.3983        35.6043
     769      17.3788        35.8246
     770      17.4154        35.0629
     771      17.3877        35.3095
     772      17.4146        35.7044
     773      17.3869        35.8543
     774      17.3778        35.6883
     775      17.3736        35.9407
     776      17.3270        35.5439
     777      17.3595        35.6331
     778      17.3545        36.9487
     779      17.3904        36.2576
     780      17.3679        35.7068
     781      17.3947        36.6289
     782      17.4014        36.0346
     783      17.3729        36.2235
     784      17.4085        35.5781
     785      17.3684        36.0669
     786      17.3720        35.9459
     787      17.3715        35.5484
     788      17.3975        36.3290
     789      17.3455        35.5530
     790      17.3686        35.3651
     791      17.3737        35.7430
     792      17.3698        35.8759
     793      17.4144        36.0682
     794      17.3726        35.6239
     795      17.3955        35.8145
     796      17.3953        36.4207
     797      17.4050        36.3286
     798      17.3737        36.0060
     799      17.3861        36.1688
     800      17.4236        36.6948
     801      17.3865        36.5229
     802      17.3809        36.1948
     803      17.4044        35.6916
     804      17.3878        36.0242
     805      17.3729        36.4996
     806      17.3816        36.1741
     807      17.3810        36.1739
     808      17.3816        35.8296
     809      17.4416        36.0192
     810      17.3876        36.0631
     811      17.3827        36.0213
     812      17.4097        35.8712
     813      17.3971        36.0438
     814      17.3963        35.4609
     815      17.3953        35.3402
     816      17.3781        35.8315
     817      17.3993        36.0249
     818      17.4203        36.5998
     819      17.4341        36.2652
     820      17.3764        35.3429
     821      17.3992        35.9938
     822      17.3835        36.6236
     823      17.3986        36.4071
     824      17.3964        36.3098
     825      17.3862        36.4787
     826      17.3923        35.6940
     827      17.3750        35.9952
     828      17.4128        35.7180
     829      17.3622        36.0286
     830      17.4096        36.2131
     831      17.3968        36.5664
     832      17.4103        36.4433
     833      17.4313        36.5556
     834      17.3762        36.1984
     835      17.3781        36.4092
     836      17.4307        35.9963
     837      17.4081        35.9938
     838      17.4090        36.0782
     839      17.4289        35.2866
     840      17.4322        35.2376
     841      17.4063        34.9110
     842      17.4224        35.8987
     843      17.4072        35.5003
     844      17.4098        36.1704
     845      17.4453        35.5849
     846      17.4238        35.8688
     847      17.4187        35.4461
     848      17.4096        35.4818
     849      17.4088        35.7761
     850      17.4058        35.6692
     851      17.4243        35.1767
     852      17.4091        35.5008
     853      17.3870        36.1483
     854      17.4026        35.2647
     855      17.4071        35.5823
     856      17.4064        35.5604
     857      17.4040        35.5160
     858      17.4153        35.6480
     859      17.4098        36.1745
     860      17.3935        36.1854
     861      17.3894        36.5292
     862      17.4115        36.1517
     863      17.4517        36.5597
     864      17.4147        36.6025
     865      17.4317        36.3339
     866      17.4109        35.9180
     867      17.3945        35.1421
     868      17.3942        35.6040
     869      17.3710        36.2395
     870      17.4301        35.8941
     871      17.3808        35.8455
     872      17.4365        36.0949
     873      17.4199        36.2115
     874      17.4291        35.7424
     875      17.4347        35.8753
     876      17.4291        36.3277
     877      17.4145        36.0897
     878      17.4069        35.8950
     879      17.4307        35.6490
     880      17.4625        36.4667
     881      17.4307        36.4544
     882      17.4474        36.0016
     883      17.4038        35.6734
     884      17.3963        35.3995
     885      17.4069        36.1049
     886      17.4330        36.4394
     887      17.4286        36.2658
     888      17.4324        36.4313
     889      17.4076        36.2591
     890      17.4284        36.2857
     891      17.4110        36.4430
     892      17.4095        36.3329
     893      17.3830        35.8514
     894      17.4078        36.0325
     895      17.4139        35.6296
     896      17.4379        36.0718
     897      17.4290        36.3204
     898      17.4258        36.2940
     899      17.3878        35.9949
     900      17.4198        36.5244
     901      17.4080        35.2450
     902      17.4244        36.1041
     903      17.4056        35.9515
     904      17.4156        35.7910
     905      17.4231        35.8626
     906      17.4167        36.5291
     907      17.4249        37.2053
     908      17.4147        36.0420
     909      17.4107        35.8140
     910      17.3896        36.2817
     911      17.4173        36.2219
     912      17.3932        35.7403
     913      17.4144        35.9039
     914      17.3817        36.0297
     915      17.3692        35.8724
     916      17.3891        36.1750
     917      17.4014        36.3609
     918      17.4302        36.4883
     919      17.4127        35.9006
     920      17.3805        35.7453
     921      17.3707        36.1345
     922      17.4016        36.0055
     923      17.3998        35.8071
     924      17.4186        36.2659
     925      17.3987        36.0394
     926      17.3962        35.8489
     927      17.4236        36.1333
     928      17.4082        36.0839
     929      17.4018        35.8753
     930      17.3758        35.2321
     931      17.4059        35.5613
     932      17.4370        36.0570
     933      17.4251        35.6953
     934      17.3978        35.8446
     935      17.4104        36.3709
     936      17.3695        36.0096
     937      17.3998        36.9719
     938      17.4303        36.0020
     939      17.4119        36.7282
     940      17.3884        36.0854
     941      17.3944        35.5208
     942      17.3938        35.5530
     943      17.4076        35.4987
     944      17.3853        35.7851
     945      17.4521        36.3836
     946      17.4147        36.1987
     947      17.4386        36.5120
     948      17.3926        36.7580
     949      17.4211        36.5684
     950      17.3999        36.3473
     951      17.3986        35.9206
     952      17.4102        36.4525
     953      17.4204        36.0534
     954      17.4302        35.8521
     955      17.3913        36.1084
     956      17.4338        36.1633
     957      17.4046        36.1791
     958      17.4335        36.6030
     959      17.3862        36.0372
     960      17.3650        36.4363
     961      17.4281        35.9690
     962      17.4209        35.9251
     963      17.4139        36.2992
     964      17.4118        36.3054
     965      17.4023        36.0993
     966      17.3991        36.1842
     967      17.3966        36.3546
     968      17.4025        35.7799
     969      17.3779        34.9317
     970      17.3939        36.5887
     971      17.4000        35.8283
     972      17.4365        35.9401
     973      17.3948        35.4116
     974      17.4335        36.7070
     975      17.4142        36.4436
     976      17.4424        36.6780
     977      17.3959        35.9923
     978      17.4203        36.3769
     979      17.4322        35.7493
     980      17.4669        37.3314
     981      17.4251        36.5060
     982      17.3979        36.5180
     983      17.4149        37.5419
     984      17.4619        38.1940
     985      17.4292        37.7241
     986      17.4181        38.1224
     987      17.4364        38.3626
     988      17.4480        38.1451
     989      17.4202        38.3732
     990      17.4358        38.2125
     991      17.4207        38.2620
     992      17.4511        38.7414
     993      17.4355        39.4143
     994      17.4681        39.2969
     995      17.4354        39.2266
     996      17.4447        39.3173
     997      17.4425        38.7747
     998      17.4377        38.7548
     999      17.4568        38.6265
    1000      17.4440        37.4526
    1001      17.3945        37.8616
    1002      17.4202        36.9310
    1003      17.4472        36.3988
    1004      17.4209        37.3658
    1005      17.4428        37.8978
    1006      17.4180        37.1800
    1007      17.4363        39.4022
    1008      17.4062        39.6955
    1009      17.4309        38.8351
    1010      17.4167        37.6171
    1011      17.4123        39.3309
    1012      17.4664        38.4082
    1013      17.4481        38.9295
    1014      17.4273        38.3570
    1015      17.4513        38.2876
    1016      17.4748        38.1841
    1017      17.4400        38.0021
    1018      17.4575        38.7275
    1019      17.4598        36.0889
    1020      17.3915        36.3424
    1021      17.3767        36.6188
    1022      17.3729        36.3668
    1023      17.3812        36.1248
    1024      17.3836        35.6895
    1025      17.4127        36.4363
    1026      17.4180        36.1398
    1027      17.4233        36.2076
    1028      17.3860        36.5039
    1029      17.4039        36.3874
    1030      17.3980        36.0745
    1031      17.3795        36.7468
    1032      17.3944        36.8334
    1033      17.3866        36.4451
    1034      17.3692        36.3912
    1035      17.4155        36.3308
    1036      17.4096        35.5751
    1037      17.4193        35.6147
    1038      17.3506        35.4317
    1039      17.3848        36.0920
    1040      17.4315        35.9345
    1041      17.4176        36.5308
    1042      17.4257        36.2182
    1043      17.4457        36.5408
    1044      17.4618        36.2921
    1045      17.3852        36.4425
    1046      17.3776        35.8100
    1047      17.4337        35.6817
    1048      17.4136        35.9637
    1049      17.4373        36.3716
    1050      17.4194        36.6382
    1051      17.3938        35.8978
    1052      17.3978        36.8463
    1053      17.4037        36.5342
    1054      17.3625        36.8259
    1055      17.4094        36.8248
    1056      17.3675        35.9625
    1057      17.4385        36.4706
    1058      17.4576        36.8377
    1059      17.3993        36.2112
    1060      17.3955        36.1965
    1061      17.3979        35.6539
    1062      17.4083        36.1706
    1063      17.4087        35.6942
    1064      17.4139        36.5474
    1065      17.3855        36.3196
    1066      17.4460        35.1490
    1067      17.4703        36.1429
    1068      17.4168        36.7506
